Customer_ID,Tenure,MonthlyCharge,Contract,InternetService,Churn_Actual,Churn_Probability,Churn_Risk
Y107411,10.30304569,159.965581,Month-to-month,DSL,Yes,0.7594228155904904,High
U608200,5.901029789,139.951231,Month-to-month,DSL,Yes,0.9084332670149196,High
D33792,8.691329205,210.12704,Month-to-month,Fiber Optic,Yes,0.9992920353982301,High
W698821,17.56356483,240.114868,One year,Fiber Optic,No,0.43226491760463437,Medium
X106926,1.291871699,117.487242,One year,DSL,No,0.11680383428061447,Low
W984859,3.638799298,242.628057,Month-to-month,Fiber Optic,Yes,0.9978947368421052,High
E624783,20.70165955,225.145743,Month-to-month,DSL,Yes,0.9881318681318682,High
P05538,1.214622014,114.997564,One year,,No,0.02341736694677871,Low
D02602,10.92511005,142.499263,Month-to-month,,No,0.23613356082565284,Low
E570609,3.147892285,82.496547,Month-to-month,,No,0.10640109020087728,Low
X108318,8.688984603,132.479779,Month-to-month,DSL,Yes,0.8795822444839503,High
W628853,1.456262249,184.961033,Month-to-month,DSL,Yes,0.986433430515063,High
Q531386,2.072317222,202.443347,Two Year,Fiber Optic,Yes,0.6846885670145155,Medium
O595578,3.475168025,159.965008,Month-to-month,Fiber Optic,No,0.37976869286021214,Medium
J37804,9.510993751,167.456419,One year,Fiber Optic,No,0.04756360060573279,Low
L110083,22.16579367,114.972827,One year,Fiber Optic,No,0.027378463321668187,Low
A225434,6.19002424,159.987503,Month-to-month,Fiber Optic,No,0.29810511155281616,Low
Z731991,9.067061096,160.01224,One year,,No,0.034432234432234435,Low
C658180,1.845003373,137.468388,One year,,No,0.04647737752298375,Low
Y396609,3.12313921,194.988208,Two Year,Fiber Optic,No,0.16981671064925521,Low
G740292,10.24058579,172.457857,Month-to-month,Fiber Optic,Yes,0.5498721506056239,Medium
D480469,1.491763776,220.161527,Month-to-month,,Yes,0.9997402597402598,High
K179771,18.66406554,147.456419,Month-to-month,DSL,Yes,0.3641591720448827,Medium
R818123,8.721905501,252.637807,Month-to-month,Fiber Optic,Yes,1.0,High
I284196,14.58313517,187.481057,Month-to-month,DSL,Yes,0.8498860694235474,High
M881138,4.255080878,137.483594,One year,DSL,No,0.015656565656565657,Low
L698879,9.343807204,162.493654,Month-to-month,,No,0.4719457935503461,Medium
B548061,4.153793775,242.610632,Month-to-month,DSL,Yes,1.0,High
I440855,2.760208796,167.484705,Month-to-month,DSL,Yes,0.938162188046734,High
E808351,1.583634587,267.664655,Month-to-month,Fiber Optic,Yes,0.9846346843121038,High
Y549510,13.98469679,235.188375,Two Year,,No,0.43901216295322887,Medium
M441485,3.072369855,169.974105,Month-to-month,Fiber Optic,Yes,0.6903978797008172,Medium
D412136,12.81011786,159.947583,Month-to-month,DSL,Yes,0.9491594947755799,High
G287039,8.417226873,95.005709,One year,,No,0.030924630924630925,Low
H980247,17.35804942,172.457857,One year,Fiber Optic,No,0.03366095093732885,Low
Z367497,7.95236848,187.484705,Month-to-month,Fiber Optic,Yes,0.8667196855277882,High
Z349603,8.889790813,202.636202,Month-to-month,DSL,Yes,1.0,High
C81893,1.112321784,277.63748,One year,Fiber Optic,Yes,0.9664485615340374,High
Y104736,17.67252758,104.97808,One year,DSL,No,0.005555555555555556,Low
I740366,9.716052195,95.019486,One year,,No,0.0,
B328912,14.87120712,152.44408,Month-to-month,DSL,Yes,0.8437586745835821,High
L573957,7.077999389,154.975543,Two Year,DSL,No,0.18353851419789108,Low
P547130,13.85473212,217.470195,Month-to-month,Fiber Optic,Yes,0.790146937745794,High
Y32332,10.39427126,192.470522,Two Year,Fiber Optic,No,0.18168895564494691,Low
L327497,10.22370845,207.49737,One year,Fiber Optic,No,0.19463879728652916,Low
Y97441,8.098851806,162.493654,Month-to-month,,No,0.45812106398105124,Medium
G692468,19.16163631,162.471255,Two Year,Fiber Optic,No,0.0071383600069705585,Low
P752014,9.932932319,222.61428,Month-to-month,DSL,Yes,0.9897767751343245,High
G588673,4.00803296,125.007314,Month-to-month,,Yes,0.7718008027410649,High
J982941,14.41890198,92.455141,Month-to-month,DSL,No,0.18779714837967545,Low
M241678,9.26064585,222.61428,Two Year,DSL,Yes,0.9669619697603747,High
V515770,8.634921784,207.49737,Two Year,Fiber Optic,No,0.16123689359546858,Low
I792144,26.16514147,139.934918,One year,DSL,No,0.04109896745766311,Low
C326402,1.068799086,172.487091,Month-to-month,,Yes,0.9172721443870688,High
P416440,17.39605821,175.133074,Month-to-month,,Yes,0.9376016297820811,High
A83621,7.245906912,159.987503,Two Year,Fiber Optic,No,0.0065431458927183205,Low
V813580,6.133827574,162.452604,Month-to-month,Fiber Optic,Yes,0.48521820428977924,Medium
P937306,3.816472249,152.44408,Month-to-month,DSL,Yes,0.9137333857924227,High
C243361,11.47456181,139.979239,Month-to-month,,No,0.268713609776398,Low
G932741,3.61323465,252.637807,Month-to-month,Fiber Optic,Yes,1.0,High
T902912,6.126946607,242.610632,Month-to-month,DSL,Yes,1.0,High
T544616,9.378558244,192.440432,One year,Fiber Optic,No,0.2164955165325089,Low
C61226,5.679317142,262.610632,Two Year,Fiber Optic,Yes,0.9333162091894017,High
C387905,9.314854212,94.972827,Month-to-month,DSL,No,0.17778953354156946,Low
M777913,6.339408608,124.97808,Two Year,Fiber Optic,No,0.0,
M731030,5.597557242,120.003499,One year,,No,0.021137089860494115,Low
M201624,6.195470215,275.119794,Two Year,Fiber Optic,Yes,0.9461885422573499,High
R158965,8.509499576,139.981577,One year,,No,0.03648011971320242,Low
P458031,30.03608319,202.443347,Month-to-month,Fiber Optic,No,0.2675943952847978,Low
D398300,13.34966275,172.47417,One year,Fiber Optic,No,0.0479575927786374,Low
H927567,9.045537332,144.960655,Two Year,Fiber Optic,No,0.0,
B813556,17.70570806,172.44408,One year,Fiber Optic,No,0.009401709401709401,Low
Q721747,5.958420709,222.61428,Month-to-month,DSL,Yes,0.9875760021522733,High
B293510,7.570075544,220.114868,Month-to-month,DSL,Yes,0.9955555555555555,High
G991506,5.873359501,127.442069,Two Year,DSL,No,0.07859245459864656,Low
I600346,19.37622206,139.934918,Two Year,DSL,No,0.0686943769202485,Low
U968415,13.66699636,172.457857,Month-to-month,Fiber Optic,No,0.4791282040839066,Medium
H358470,1.87055247,157.483594,Month-to-month,Fiber Optic,No,0.30857282739464154,Medium
K669208,10.7468963,187.481057,One year,DSL,No,0.21694002209282487,Low
K740871,6.691537735,134.950905,One year,Fiber Optic,No,0.0023809523809523807,Low
K886172,12.41932486,127.474951,Month-to-month,,No,0.32833131870370563,Medium
A145480,2.5238884,194.988208,Month-to-month,Fiber Optic,Yes,0.9185707120027601,High
D604002,9.764790968,169.992756,Month-to-month,Fiber Optic,No,0.3679960876435301,Medium
H885464,7.629294031,152.488401,Two Year,,Yes,0.031750321750321754,Low
D493302,6.695029374,152.510442,One year,DSL,No,0.11174453296811623,Low
T495616,19.25835701,152.457857,One year,DSL,No,0.09642766631610444,Low
H175210,1.723983897,139.951231,Month-to-month,DSL,Yes,0.7563210311848446,High
D461453,3.811416865,129.948316,Two Year,DSL,No,0.11346446229993813,Low
P905987,1.784103787,159.987503,One year,Fiber Optic,No,0.020449691347524165,Low
H391200,1.43538042,79.978861,Month-to-month,,No,0.12299192274055258,Low
W980288,13.3451101,92.455141,Month-to-month,DSL,No,0.05568477075515835,Low
X319524,9.676963031,204.961033,Two Year,Fiber Optic,No,0.15382313871124612,Low
V52887,9.028422616,95.019486,One year,,No,0.023782622366628238,Low
B756017,5.441479864,232.637807,Month-to-month,DSL,Yes,0.9998615916955018,High
G67438,3.550421402,169.937833,One year,Fiber Optic,No,0.054730829373141325,Low
J909235,13.14070245,137.469817,Month-to-month,DSL,No,0.25574200875153097,Low
X512139,19.9235245,172.462354,Two Year,Fiber Optic,No,0.011269035532994923,Low
G343802,1.374911824,142.500692,Month-to-month,DSL,Yes,0.8098361744695373,High
V350641,3.106980528,192.440432,Two Year,Fiber Optic,No,0.06992609032815715,Low
R699488,5.550110436,187.656013,Month-to-month,,Yes,0.9092430927633441,High
J869368,9.38712707,277.651257,One year,Fiber Optic,Yes,0.9622156446924249,High
F570484,4.005780287,157.469817,Two Year,Fiber Optic,Yes,0.007565421813008325,Low
N131545,12.40889924,154.961766,Two Year,DSL,No,0.015115089514066496,Low
T267542,7.60247544,162.468917,One year,Fiber Optic,No,0.10259647259647257,Low
J379461,10.08463748,182.467607,One year,Fiber Optic,No,0.025125582876593517,Low
N14233,6.169035922,195.006206,Month-to-month,Fiber Optic,No,0.40547916070462386,Medium
I787322,12.09641389,149.988989,Month-to-month,,Yes,0.607394117151172,Medium
R481476,23.32691904,139.987503,Month-to-month,DSL,Yes,0.7117398950917513,High
N85718,8.886360176,172.456745,One year,DSL,No,0.25788235826200234,Low
J651060,15.82334026,190.12704,Two Year,DSL,Yes,0.7348066063100389,High
Y892014,6.862244054,255.155493,One year,Fiber Optic,Yes,0.9235547455489806,High
M559025,5.396647294,137.468388,Month-to-month,,No,0.6257995073581569,Medium
V37260,18.42609229,147.442069,Month-to-month,Fiber Optic,No,0.25020977444315345,Low
I142610,4.526667855,187.49737,Two Year,DSL,No,0.4369196353253957,Medium
Z884144,6.832965812,184.949594,One year,DSL,No,0.2463978636325034,Low
V765087,6.109999694,202.443347,Two Year,Fiber Optic,No,0.2903967900105856,Low
N241441,3.852627275,162.500692,Two Year,Fiber Optic,No,0.016545454545454544,Low
N956188,12.74748675,159.979358,Month-to-month,DSL,Yes,0.6738561884302869,Medium
Q641611,4.997365436,162.465269,Two Year,DSL,No,0.3150525761049106,Medium
M665668,15.32475177,182.443347,Month-to-month,DSL,Yes,0.9124070965433596,High
P872354,18.81607435,194.952509,Month-to-month,DSL,Yes,0.8497487446660075,High
V198321,7.629943705,149.962093,Month-to-month,Fiber Optic,No,0.41934278925898627,Medium
H326789,9.417609509,172.510442,Month-to-month,Fiber Optic,No,0.19030786248569015,Low
D110610,11.96148946,227.475448,Month-to-month,Fiber Optic,No,0.5621364290044351,Medium
J989060,15.48651522,159.934918,Month-to-month,Fiber Optic,No,0.31535961579536387,Medium
Y482387,21.10862922,184.949594,Month-to-month,DSL,Yes,0.8731043688063705,High
M112566,8.825774698,217.483972,Month-to-month,Fiber Optic,Yes,0.8938850506069735,High
U873148,8.574105728,172.510442,Month-to-month,Fiber Optic,No,0.21226573672879812,Low
E328814,15.56696462,167.484705,Month-to-month,DSL,Yes,0.9263116312651917,High
I236091,8.000279417,172.440432,Two Year,DSL,No,0.20562389143336204,Low
B46761,15.16346403,139.986074,Month-to-month,,No,0.12764290098250497,Low
P362205,10.43448006,184.978458,Month-to-month,Fiber Optic,Yes,0.6991800592064966,Medium
Z197598,8.550692097,232.637807,Month-to-month,DSL,Yes,1.0,High
M132319,9.323157168,172.470522,Month-to-month,DSL,Yes,0.9875504075504076,High
Y313023,10.36025557,182.45383,Two Year,Fiber Optic,No,0.03075630870313255,Low
V148850,17.63783701,172.487091,One year,,No,0.06428258648372501,Low
G18466,2.694014031,157.483594,Month-to-month,Fiber Optic,Yes,0.4894755725351284,Medium
S958641,2.937852035,167.456419,One year,Fiber Optic,No,0.03472132712734216,Low
A27178,9.566169913,104.97808,Two Year,DSL,No,0.008282828282828282,Low
N454763,2.163284177,152.479779,Month-to-month,Fiber Optic,Yes,0.648998733169136,Medium
H02721,14.06970055,127.525,Two Year,,No,0.009401709401709401,Low
B920638,13.13159395,117.468591,One year,DSL,No,0.014121843069211487,Low
N863885,11.55776139,179.947583,Two Year,Fiber Optic,No,0.10762090612180987,Low
G223396,14.96367107,104.964303,One year,DSL,No,0.014583333333333332,Low
T860986,2.439520256,245.128318,Month-to-month,DSL,Yes,1.0,High
W923132,17.68782231,120.003499,Month-to-month,,No,0.15526637529921955,Low
D84259,8.255617012,225.145743,Month-to-month,DSL,Yes,1.0,High
X989117,5.174032539,104.964303,One year,DSL,No,0.021207264957264958,Low
B308070,8.16762508,142.499263,Month-to-month,,Yes,0.7644666082574549,High
E439042,14.96689418,139.965008,One year,DSL,No,0.08340493849041433,Low
R437395,7.537243981,214.966286,Month-to-month,Fiber Optic,Yes,0.8824487457295038,High
C28930,18.95221637,117.472036,Month-to-month,,No,0.10066430056493852,Low
X528575,5.011735021,190.159922,One year,,Yes,0.797723616203866,High
X666934,2.728247011,147.442069,Month-to-month,Fiber Optic,Yes,0.8439495778407384,High
B431778,7.138985437,127.488728,Month-to-month,,Yes,0.8669314431875956,High
W891810,22.71649048,184.971516,Month-to-month,Fiber Optic,No,0.3614446432482908,Medium
P684515,13.28051861,214.952509,Month-to-month,Fiber Optic,Yes,0.5835669274122018,Medium
Q136086,27.96096319,159.994242,Two Year,,No,0.02742622945328667,Low
N762092,4.61174735,194.976769,Month-to-month,Fiber Optic,Yes,0.9250055399777253,High
K402176,9.94963312,112.455141,Two Year,Fiber Optic,No,0.022799422799422802,Low
O139361,15.71358455,115.002061,Month-to-month,,No,0.11793746157523245,Low
I407574,12.60420397,242.61428,Two Year,Fiber Optic,Yes,0.7843206517414194,High
H523864,17.92733138,152.47417,Two Year,DSL,No,0.10609095240311213,Low
N794031,6.818705821,217.483972,Month-to-month,Fiber Optic,Yes,0.8669922117102186,High
Z964652,15.97494301,159.979358,Two Year,DSL,No,0.005555555555555556,Low
P176039,14.39399314,169.967067,Month-to-month,,Yes,0.8923122931006386,High
A531249,9.983052758,215.159141,Two Year,DSL,Yes,0.9806424106242616,High
Y979093,2.704950495,187.656013,One year,,No,0.6248634693368038,Medium
V673184,20.83084927,207.609354,Month-to-month,Fiber Optic,Yes,0.947172138206621,High
Y786322,1.225588884,192.440432,Month-to-month,Fiber Optic,Yes,0.923040857319235,High
A613334,10.44973947,152.457857,One year,DSL,No,0.043182384997977205,Low
R760297,3.418302206,207.609354,Two Year,Fiber Optic,No,0.6695267965183297,Medium
Y793007,4.837990763,162.468917,One year,Fiber Optic,No,0.08273843776828041,Low
B14813,1.963127209,172.470522,Month-to-month,DSL,Yes,0.9836655266945278,High
F421496,10.34247598,129.948316,Month-to-month,DSL,Yes,0.7116569820270949,High
W198106,1.156719701,137.461553,Month-to-month,,Yes,0.7662176265053922,High
U750518,17.3999197,175.133074,One year,,No,0.5327616685731346,Medium
S755342,3.124488057,147.471303,Month-to-month,,No,0.4501273994588221,Medium
I845157,6.958063425,197.470195,Month-to-month,DSL,Yes,0.9816199688985324,High
L259175,7.010189312,179.965581,Month-to-month,Fiber Optic,Yes,0.7842621568532715,High
W252609,2.447985699,147.473844,Month-to-month,Fiber Optic,Yes,0.6574216923037826,Medium
P619108,4.269258862,174.975543,Month-to-month,Fiber Optic,No,0.46442384986375346,Medium
P78007,8.343625652,162.446995,Month-to-month,DSL,No,0.6498396026941361,Medium
E137592,4.397705634,147.460067,Month-to-month,Fiber Optic,No,0.1245238911498487,Low
I894965,11.08150154,182.45383,Two Year,Fiber Optic,No,0.019004078268037655,Low
E505861,7.273510936,144.960655,One year,Fiber Optic,No,0.05019581364941092,Low
N321214,12.01513041,142.452604,Month-to-month,DSL,Yes,0.793983213503382,High
T667020,4.845060681,147.442069,Month-to-month,Fiber Optic,No,0.4499312279234382,Medium
W226633,11.19078648,104.964303,Month-to-month,DSL,Yes,0.5009585917695262,Medium
A663417,16.91776871,139.9678,Month-to-month,,No,0.2447566473917216,Low
L361543,21.16641251,182.460772,Month-to-month,Fiber Optic,Yes,0.6530235795866804,Medium
H297976,25.88644227,164.988941,Month-to-month,Fiber Optic,No,0.13880080187070132,Low
G371724,15.59096202,127.473844,One year,DSL,No,0.0038461538461538464,Low
R244586,13.03099332,149.984492,Month-to-month,,No,0.39416143930041947,Medium
H518825,8.034201127,79.978861,Month-to-month,,No,0.035291951969042924,Low
N864022,1.124656757,137.468591,Two Year,Fiber Optic,No,0.04032014609602769,Low
Z807165,3.551651444,164.978458,Two Year,DSL,No,0.25958207582587345,Low
O866592,7.925553778,154.975543,Month-to-month,DSL,No,0.6460089054304078,Medium
Z723653,3.685081574,160.00128,One year,Fiber Optic,No,0.03871122611724115,Low
L529868,2.659423565,182.460772,One year,Fiber Optic,No,0.1353187055492528,Low
Z973803,1.355493769,117.485813,Month-to-month,,Yes,0.8484514127862879,High
O521013,7.442451151,159.965008,Month-to-month,Fiber Optic,No,0.4530337524083905,Medium
D79066,11.03162791,172.455519,Month-to-month,Fiber Optic,Yes,0.8360501175843502,High
M708037,9.141192423,129.976324,Month-to-month,,No,0.47053780823498365,Medium
H378177,4.633545041,139.99789,Two Year,,No,0.030268704475601028,Low
W949462,9.22316707,94.972827,One year,DSL,No,0.005555555555555556,Low
X888490,24.0737635,169.937833,Month-to-month,Fiber Optic,No,0.1426763525118781,Low
W66069,7.771315315,187.484705,Month-to-month,Fiber Optic,Yes,0.6909247490370938,Medium
N663585,5.7018635,172.462354,Two Year,Fiber Optic,No,0.053006701988008595,Low
Z526333,2.456217972,275.119794,Month-to-month,Fiber Optic,Yes,0.9962337662337662,High
A959352,2.849622074,194.976769,Month-to-month,Fiber Optic,No,0.8088344797130295,High
M79725,12.61694943,112.455141,Two Year,Fiber Optic,No,0.005555555555555556,Low
B286935,2.967533379,139.979239,Month-to-month,,Yes,0.7874716632536526,High
V492229,4.44463064,245.131966,One year,Fiber Optic,No,0.504843894912683,Medium
P331793,10.92247392,162.446995,Two Year,DSL,No,0.10463646733383575,Low
E919874,5.696461819,169.937833,Month-to-month,Fiber Optic,Yes,0.6803710178136513,Medium
D598850,5.173463744,139.981577,Month-to-month,,No,0.5359359964979132,Medium
V658272,9.339307484,144.960655,Two Year,Fiber Optic,No,0.004545454545454545,Low
L985245,1.699850064,184.978458,Month-to-month,Fiber Optic,Yes,0.8193970095156332,High
Z282830,3.955928538,197.483972,Month-to-month,DSL,Yes,0.9603113553113554,High
R687130,9.652842643,220.161527,One year,,Yes,0.7580776187191834,High
S06268,16.53244292,147.442069,Month-to-month,Fiber Optic,Yes,0.48621998401111866,Medium
D164540,4.777862937,164.985293,One year,DSL,No,0.10039571358470731,Low
Z703867,22.57289049,147.456419,Month-to-month,DSL,Yes,0.6985940866383925,Medium
I110420,8.571860106,104.97808,Month-to-month,DSL,No,0.26994782327213596,Low
T824376,7.195810535,220.114868,Two Year,DSL,Yes,0.9567858195736693,High
B68757,2.978504665,182.446995,Month-to-month,Fiber Optic,Yes,0.8291574279936639,High
V91565,2.661961707,160.00128,Month-to-month,Fiber Optic,No,0.26544336308800864,Low
Z517352,2.834098048,240.114868,Two Year,Fiber Optic,Yes,0.945158569911565,High
L156274,8.637184433,255.155493,One year,Fiber Optic,Yes,0.8905483502158696,High
S664476,10.46190099,220.114868,Month-to-month,DSL,Yes,0.9925600043939145,High
A568113,4.861047755,142.471255,Two Year,DSL,No,0.046789730737099154,Low
L932066,9.62893496,179.947583,Month-to-month,Fiber Optic,Yes,0.8421769424086603,High
A943825,4.248159714,140.004928,Month-to-month,Fiber Optic,No,0.20722806775082603,Low
U100638,7.912612583,187.484705,Month-to-month,Fiber Optic,No,0.5309540422443297,Medium
Z587554,3.135848347,127.488728,Month-to-month,,Yes,0.5899972855171046,Medium
Z458777,9.31669305,162.471255,Month-to-month,Fiber Optic,No,0.4319199914035227,Medium
M689888,6.485770796,137.483594,Month-to-month,DSL,Yes,0.8326110592685946,High
Y735827,10.55505829,149.944668,One year,DSL,No,0.07058132064014416,Low
