Tenure,MonthlyCharge,Bandwidth_GB_Year,Outage_sec_perweek,Contract,InternetService,PaperlessBilling,PaymentMethod,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
3.328266165,172.510442,630.0568972,9.304463636,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,Yes,No,No,No
2.722310392,220.114868,1150.804118,5.488512386,One year,DSL,Yes,Mailed Check,No,No,Yes,Yes,Yes
9.907505405,117.485813,1223.869565,6.981877587,Month-to-month,,No,Mailed Check,No,No,Yes,No,No
4.319159918,287.642733,1065.450757,12.9482381,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
11.34544436,140.00128,1761.711017,7.951655098,Month-to-month,DSL,No,Mailed Check,Yes,No,No,No,No
15.0349197,207.46728,1604.372091,10.89715144,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,Yes,Yes,No,No
18.39607984,124.960655,2035.86052,8.830393232,Month-to-month,DSL,No,Electronic Check,No,No,No,No,Yes
19.03625416,162.460772,2220.436194,19.2677815,One year,DSL,Yes,Bank Transfer(automatic),No,No,No,Yes,No
8.846951024,157.483594,908.6839372,5.862004423,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,No,No
18.33393114,129.977753,2329.836404,8.98242621,Month-to-month,DSL,No,Credit Card (automatic),Yes,Yes,No,No,No
18.29391747,172.47417,1714.188033,5.931159176,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,Yes,No,Yes,No
12.43358232,149.948316,1086.632821,10.72707391,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,Yes,Yes,No,Yes
4.303849456,182.446995,682.9095847,10.94456682,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,No,Yes,Yes
9.539729035,182.460772,1077.996673,5.870348986,Two Year,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
6.339774346,132.466002,1333.027522,9.299530649,Two Year,DSL,No,Mailed Check,Yes,Yes,Yes,No,No
4.969645421,287.642733,1277.1051,8.430997077,One year,Fiber Optic,No,Electronic Check,No,Yes,Yes,Yes,Yes
5.376652863,162.497044,1312.896111,7.728340502,One year,DSL,Yes,Electronic Check,Yes,No,No,No,No
11.67460124,139.987503,1638.77523,12.10251179,Two Year,DSL,No,Bank Transfer(automatic),Yes,Yes,No,No,No
24.71916223,179.965581,2267.242164,11.71374732,Two Year,Fiber Optic,Yes,Electronic Check,No,Yes,No,No,No
4.354733929,172.47417,680.5565136,6.245748922,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,Yes,Yes
10.11019941,82.496547,923.420908,13.68107774,Month-to-month,,Yes,Credit Card (automatic),Yes,No,No,No,No
14.69261964,124.960655,1587.826878,10.47958917,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,No,No,No
2.39088492,124.960655,565.4577938,13.31528474,Two Year,DSL,Yes,Electronic Check,No,No,No,No,No
2.606228436,129.99153,1097.505591,12.78736044,Two Year,DSL,No,Bank Transfer(automatic),Yes,No,No,No,No
13.08606275,222.649979,1945.444997,13.41327327,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,Yes,Yes,Yes
3.644232332,255.141716,933.2803403,13.93273371,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,Yes,Yes
1.415346194,172.455519,500.7187258,9.290332689,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,No,Yes,Yes
15.1418246,127.458638,1503.123653,9.008013496,Month-to-month,,No,Electronic Check,No,No,Yes,No,No
2.601455981,232.641455,721.8510774,9.983403111,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,Yes,Yes,Yes
14.5875554,182.460772,1674.078908,6.364065547,Month-to-month,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,Yes
13.37654004,184.963371,2155.00052,12.37242269,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,Yes,No,Yes
4.486607929,187.484705,1088.786574,8.222298126,One year,Fiber Optic,No,Electronic Check,Yes,Yes,Yes,No,No
7.904120653,115.002061,892.0207872,12.232234,Month-to-month,,Yes,Credit Card (automatic),Yes,No,No,No,Yes
2.017579009,142.485486,756.2815791,9.306097105,Month-to-month,,No,Bank Transfer(automatic),Yes,Yes,Yes,No,No
9.716257401,147.460067,811.3375327,9.65902772,Two Year,Fiber Optic,No,Electronic Check,No,Yes,No,No,No
18.05033087,92.455141,2020.504216,14.72092154,Month-to-month,DSL,No,Bank Transfer(automatic),No,No,No,No,No
8.700517617,179.947583,955.7834668,11.80636108,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
7.25493599,270.160419,1808.366194,12.27786817,Two Year,DSL,No,Mailed Check,Yes,Yes,Yes,Yes,Yes
5.898536601,267.642733,1743.932853,9.203049013,One year,DSL,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
4.929637705,92.488023,551.6881554,7.729323128,Month-to-month,,Yes,Mailed Check,No,Yes,No,No,No
8.713385365,232.641455,1141.532192,8.316451322,Month-to-month,Fiber Optic,No,Mailed Check,No,Yes,Yes,Yes,Yes
13.0035986,172.487091,1480.891431,10.67873215,Month-to-month,,Yes,Credit Card (automatic),No,No,Yes,No,Yes
14.45990083,232.622804,1911.782207,6.867261371,One year,Fiber Optic,Yes,Electronic Check,Yes,No,Yes,Yes,No
5.837241927,79.978861,571.1030177,10.28039766,One year,,No,Mailed Check,No,No,No,No,No
10.81815085,172.456745,1705.362101,13.33611658,Two Year,DSL,Yes,Electronic Check,No,Yes,No,Yes,Yes
4.764739683,182.460772,821.1684673,3.98804545,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,No,Yes,No
4.056889119,242.61428,913.521381,7.478384978,One year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,Yes,Yes
9.876537733,127.511223,1114.016493,8.667871777,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,No,No,Yes
1.018519598,160.01224,286.5451139,9.949410035,One year,,Yes,Electronic Check,No,Yes,No,No,No
8.938308825,184.978458,1171.815364,8.194524344,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,No
4.187033385,157.469817,437.8833399,10.20451845,Month-to-month,Fiber Optic,Yes,Mailed Check,No,Yes,No,No,Yes
14.7804282,162.467607,2062.863163,8.504581001,Two Year,DSL,No,Credit Card (automatic),No,No,Yes,No,No
15.24536909,210.12704,1857.751688,5.36030216,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,No
9.690818661,199.990219,1782.558347,9.26498924,Two Year,DSL,No,Electronic Check,Yes,Yes,Yes,No,Yes
4.218778557,144.960655,577.1451549,14.82711414,Month-to-month,Fiber Optic,No,Mailed Check,No,No,No,No,No
2.205915318,164.985293,1156.192762,8.131344693,Two Year,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,No,No
11.18792763,245.146969,2001.502073,8.225714709,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,Yes
1.929621761,107.481989,789.5226439,10.38958279,One year,DSL,Yes,Bank Transfer(automatic),Yes,Yes,No,No,No
16.64037206,142.468917,1996.643218,13.77280014,Month-to-month,DSL,Yes,Mailed Check,Yes,Yes,No,Yes,Yes
4.898445616,187.609354,1284.667114,10.51064826,Two Year,DSL,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
3.218751358,242.628057,951.2972085,11.10202866,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,Yes,Yes
10.03360917,147.503078,1091.751973,6.771224401,Month-to-month,,No,Mailed Check,No,No,No,No,No
8.853636698,102.474625,752.7262389,13.12198645,Month-to-month,,Yes,Bank Transfer(automatic),No,No,No,No,No
3.523994671,172.457857,765.3008585,8.102372401,Two Year,Fiber Optic,No,Mailed Check,No,No,Yes,No,No
9.473751367,217.483972,1477.859712,12.83502533,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,Yes
19.58895462,139.983006,2323.477681,10.55414085,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,No,Yes
10.19437082,129.959755,1756.819542,7.20065374,Two Year,DSL,No,Credit Card (automatic),Yes,No,No,Yes,No
2.871446409,105.010962,676.0809142,11.72865495,One year,,Yes,Mailed Check,No,Yes,No,No,No
7.292787239,117.487242,1281.533791,10.99234942,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,No,No
8.458121948,214.952509,1155.865056,9.973647103,One year,Fiber Optic,No,Credit Card (automatic),No,Yes,No,Yes,Yes
17.48396291,202.443347,1671.835787,8.825929291,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,No,No,Yes,No
8.92504512,202.682861,1389.451264,7.649443176,Month-to-month,,Yes,Mailed Check,Yes,Yes,Yes,Yes,Yes
11.24061076,255.119794,1882.523799,6.792026415,One year,DSL,No,Electronic Check,No,Yes,Yes,Yes,Yes
18.73450543,190.12704,2809.296787,9.586595428,Two Year,DSL,No,Electronic Check,Yes,No,Yes,Yes,No
6.681362911,202.649979,1653.999552,10.10186417,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
5.824620949,149.944668,1228.657511,9.597592484,Two Year,DSL,Yes,Credit Card (automatic),No,No,Yes,No,No
18.97328429,182.467607,1912.109481,9.898208583,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,Yes
19.98393473,182.446995,1805.771781,7.078232973,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),No,Yes,No,Yes,No
17.41856593,192.470522,2026.989634,4.963308626,One year,Fiber Optic,Yes,Mailed Check,No,No,No,Yes,No
6.791270714,139.951231,1103.633086,9.646498667,Month-to-month,DSL,Yes,Electronic Check,No,Yes,No,Yes,Yes
7.172070851,144.988941,1407.682723,5.92932879,One year,DSL,Yes,Bank Transfer(automatic),Yes,Yes,Yes,No,No
16.99923183,157.483594,1761.052193,10.98788501,One year,Fiber Optic,Yes,Mailed Check,No,No,No,No,No
8.960033031,184.985293,1207.593093,14.77952062,One year,Fiber Optic,No,Mailed Check,Yes,No,Yes,No,No
2.451256489,225.178625,910.9230162,17.96334654,Month-to-month,,Yes,Bank Transfer(automatic),Yes,Yes,Yes,Yes,Yes
13.76430574,210.105118,2172.681118,2.870798009,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
2.440923609,187.46728,1092.134853,3.749430281,Month-to-month,DSL,Yes,Electronic Check,Yes,Yes,Yes,No,Yes
8.279774899,142.500692,1571.814704,12.51140348,One year,DSL,Yes,Mailed Check,Yes,Yes,No,No,No
9.2766412,149.959755,1077.09525,10.16339628,One year,Fiber Optic,Yes,Mailed Check,Yes,No,No,Yes,No
6.435331488,124.97808,749.3268907,11.11635259,Two Year,Fiber Optic,No,Mailed Check,No,No,No,No,No
15.40849216,214.952509,1764.939141,9.938971667,One year,Fiber Optic,Yes,Mailed Check,No,Yes,No,Yes,No
13.46926706,152.455519,2006.076916,10.72919005,Month-to-month,DSL,No,Credit Card (automatic),Yes,No,No,Yes,No
6.867358844,207.638588,1177.735155,12.1464948,Two Year,,No,Electronic Check,No,No,Yes,Yes,Yes
7.522520984,149.97755,1021.026757,10.15007074,Month-to-month,,No,Electronic Check,No,Yes,Yes,No,Yes
1.763317472,127.460067,746.9528584,13.63501552,Month-to-month,DSL,No,Mailed Check,No,Yes,No,No,Yes
4.611940238,159.965008,722.0878256,6.884662093,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,No,Yes,Yes
18.30915793,152.479779,1996.645842,12.35760773,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,No,Yes,No,No
11.45319603,119.95684,1763.355488,2.358964139,Month-to-month,DSL,Yes,Bank Transfer(automatic),Yes,No,Yes,No,Yes
10.30304569,159.965581,1574.687531,14.39565424,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,No,No,Yes
5.901029789,139.951231,1259.468498,15.9111278,Month-to-month,DSL,No,Electronic Check,No,Yes,No,Yes,Yes
8.691329205,210.12704,1316.773005,9.320031526,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,Yes,Yes
17.56356483,240.114868,2136.125116,13.12639203,One year,Fiber Optic,Yes,Mailed Check,No,No,Yes,Yes,No
1.291871699,117.487242,699.4793992,12.34002007,One year,DSL,Yes,Credit Card (automatic),No,Yes,No,No,No
3.638799298,242.628057,1115.58357,5.580139894,Month-to-month,Fiber Optic,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
20.70165955,225.145743,2926.290256,5.64360936,Month-to-month,DSL,Yes,Electronic Check,Yes,No,Yes,Yes,Yes
1.214622014,114.997564,284.0777847,6.732546893,One year,,No,Mailed Check,No,No,No,No,No
10.92511005,142.499263,1696.540148,5.478738151,Month-to-month,,Yes,Bank Transfer(automatic),Yes,No,Yes,No,No
3.147892285,82.496547,305.7666287,8.415407057,Month-to-month,,Yes,Electronic Check,Yes,No,No,No,No
8.688984603,132.479779,1524.801731,12.05866555,Month-to-month,DSL,Yes,Mailed Check,Yes,No,Yes,No,Yes
1.456262249,184.961033,906.2735981,7.550902576,Month-to-month,DSL,Yes,Electronic Check,Yes,No,No,Yes,Yes
2.072317222,202.443347,676.2054121,11.28505526,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,Yes
3.475168025,159.965008,637.9068136,7.990639758,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,Yes,No
9.510993751,167.456419,1142.427499,10.78273936,One year,Fiber Optic,No,Electronic Check,No,No,No,No,No
22.16579367,114.972827,1825.985724,11.02320782,One year,Fiber Optic,No,Credit Card (automatic),Yes,No,No,No,No
6.19002424,159.987503,803.3925622,11.10415291,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,Yes,No,No,No
9.067061096,160.01224,1008.639416,17.5602198,One year,,No,Electronic Check,No,Yes,No,No,No
1.845003373,137.468388,507.6007948,4.122791832,One year,,Yes,Bank Transfer(automatic),No,No,Yes,No,No
3.12313921,194.988208,875.1196392,12.84976081,Two Year,Fiber Optic,Yes,Electronic Check,Yes,No,No,Yes,No
10.24058579,172.457857,1144.050351,9.543357026,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,Yes
1.491763776,220.161527,830.5471719,7.077339857,Month-to-month,,Yes,Electronic Check,No,No,Yes,Yes,Yes
18.66406554,147.456419,2287.741972,6.033340156,Month-to-month,DSL,No,Mailed Check,No,No,No,No,Yes
8.721905501,252.637807,1407.12838,12.13656325,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
14.58313517,187.481057,2091.178584,4.840632447,Month-to-month,DSL,No,Bank Transfer(automatic),Yes,No,Yes,No,Yes
4.255080878,137.483594,995.1098617,9.242340847,One year,DSL,No,Mailed Check,No,No,No,No,No
9.343807204,162.493654,1241.311162,6.471033904,Month-to-month,,Yes,Electronic Check,No,Yes,No,Yes,No
4.153793775,242.610632,1267.731181,8.352797526,Month-to-month,DSL,Yes,Mailed Check,No,No,Yes,Yes,Yes
2.760208796,167.484705,1363.377334,11.13577596,Month-to-month,DSL,No,Electronic Check,Yes,Yes,Yes,No,Yes
1.583634587,267.664655,887.2448499,13.44315297,Month-to-month,Fiber Optic,No,Credit Card (automatic),Yes,Yes,Yes,Yes,Yes
13.98469679,235.188375,1795.290082,4.316379108,Two Year,,No,Bank Transfer(automatic),Yes,Yes,Yes,Yes,No
3.072369855,169.974105,584.4226607,7.92642809,Month-to-month,Fiber Optic,Yes,Electronic Check,Yes,No,No,No,Yes
12.81011786,159.947583,1714.568513,9.032895096,Month-to-month,DSL,Yes,Credit Card (automatic),No,No,No,Yes,Yes
8.417226873,95.005709,770.6307096,15.15496322,One year,,Yes,Credit Card (automatic),Yes,Yes,No,No,No
17.35804942,172.457857,1973.393367,11.57637613,One year,Fiber Optic,No,Mailed Check,No,No,Yes,No,No
7.95236848,187.484705,1197.290608,11.55879323,Month-to-month,Fiber Optic,Yes,Mailed Check,Yes,Yes,Yes,No,Yes
8.889790813,202.636202,1710.907598,11.98080538,Month-to-month,DSL,No,Mailed Check,Yes,Yes,Yes,Yes,Yes
1.112321784,277.63748,1053.415573,15.13468172,One year,Fiber Optic,Yes,Electronic Check,Yes,Yes,Yes,Yes,Yes
17.67252758,104.97808,1965.221779,8.280154685,One year,DSL,No,Electronic Check,No,No,No,No,No
9.716052195,95.019486,1093.345316,13.65973236,One year,,No,Bank Transfer(automatic),Yes,No,No,No,No
14.87120712,152.44408,2021.782055,7.643621222,Month-to-month,DSL,No,Mailed Check,No,Yes,Yes,No,Yes
7.077999389,154.975543,1636.158987,9.919678232,Two Year,DSL,Yes,Electronic Check,Yes,No,Yes,No,No
13.85473212,217.470195,1792.56277,8.444910983,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,Yes,No,Yes,Yes
10.39427126,192.470522,1312.134316,2.944771091,Two Year,Fiber Optic,Yes,Bank Transfer(automatic),No,No,No,Yes,No
10.22370845,207.49737,1289.886774,12.84598904,One year,Fiber Optic,No,Credit Card (automatic),Yes,Yes,No,Yes,No
8.098851806,162.493654,1152.968935,8.578166103,Month-to-month,,No,Credit Card (automatic),No,Yes,No,Yes,No
19.16163631,162.471255,1746.011415,11.32174569,Two Year,Fiber Optic,Yes,Mailed Check,No,Yes,Yes,No,No
9.932932319,222.61428,1898.286119,15.75679649,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,Yes,Yes,Yes
4.00803296,125.007314,525.3079814,8.828958895,Month-to-month,,Yes,Bank Transfer(automatic),No,No,No,No,Yes
14.41890198,92.455141,1971.551928,8.704414121,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,No,No,No
9.26064585,222.61428,1821.82345,9.908849616,Two Year,DSL,No,Credit Card (automatic),No,Yes,Yes,Yes,Yes
8.634921784,207.49737,1270.22182,7.553373948,Two Year,Fiber Optic,No,Electronic Check,Yes,Yes,No,Yes,No
26.16514147,139.934918,2761.982244,10.30256804,One year,DSL,No,Electronic Check,No,No,Yes,No,No
1.068799086,172.487091,504.9814106,17.49332639,Month-to-month,,No,Mailed Check,No,No,Yes,No,Yes
17.39605821,175.133074,2019.788427,7.523463124,Month-to-month,,No,Mailed Check,No,No,Yes,Yes,Yes
7.245906912,159.987503,879.9008247,7.899801255,Two Year,Fiber Optic,Yes,Electronic Check,Yes,Yes,No,No,No
6.133827574,162.452604,950.1312316,7.059012011,Month-to-month,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,No,Yes
3.816472249,152.44408,1208.458932,10.59857436,Month-to-month,DSL,Yes,Mailed Check,No,Yes,Yes,No,Yes
11.47456181,139.979239,1210.196851,9.109696707,Month-to-month,,Yes,Bank Transfer(automatic),Yes,No,No,Yes,No
3.61323465,252.637807,804.3790601,15.32731181,Month-to-month,Fiber Optic,No,Electronic Check,No,No,Yes,Yes,Yes
6.126946607,242.610632,1614.1637,11.64764999,Month-to-month,DSL,Yes,Mailed Check,No,No,Yes,Yes,Yes
9.378558244,192.440432,1150.450972,15.34353703,One year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,No,No
5.679317142,262.610632,1136.60955,7.595319178,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,Yes,Yes,Yes
9.314854212,94.972827,1487.731702,9.227166445,Month-to-month,DSL,Yes,Mailed Check,Yes,No,No,No,No
6.339408608,124.97808,639.5093519,10.06634813,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
5.597557242,120.003499,796.4331979,9.140364793,One year,,No,Bank Transfer(automatic),Yes,No,Yes,No,No
6.195470215,275.119794,1124.637958,14.95030399,Two Year,Fiber Optic,No,Electronic Check,No,Yes,Yes,Yes,Yes
8.509499576,139.981577,1072.213221,12.47176454,One year,,No,Mailed Check,No,No,Yes,No,No
30.03608319,202.443347,2688.491827,10.03378888,Month-to-month,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
13.34966275,172.47417,1454.923517,12.96180339,One year,Fiber Optic,Yes,Electronic Check,No,Yes,No,Yes,No
9.045537332,144.960655,1014.854462,10.94680764,Two Year,Fiber Optic,Yes,Credit Card (automatic),No,No,No,No,No
17.70570806,172.44408,1935.621118,13.32229504,One year,Fiber Optic,Yes,Electronic Check,No,Yes,Yes,No,No
5.958420709,222.61428,1648.155844,15.54569939,Month-to-month,DSL,Yes,Mailed Check,No,Yes,Yes,Yes,Yes
7.570075544,220.114868,1524.945096,8.440399216,Month-to-month,DSL,Yes,Electronic Check,No,No,Yes,Yes,Yes
5.873359501,127.442069,1160.756141,9.010061624,Two Year,DSL,Yes,Mailed Check,No,No,No,Yes,No
19.37622206,139.934918,2418.099487,12.9088807,Two Year,DSL,Yes,Electronic Check,No,No,Yes,No,No
13.66699636,172.457857,1523.590353,6.783649349,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,Yes,No,No
1.87055247,157.483594,278.9942907,8.144330616,Month-to-month,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
10.7468963,187.481057,1885.164449,8.455302586,One year,DSL,Yes,Mailed Check,Yes,No,Yes,No,No
6.691537735,134.950905,805.3931837,13.64460159,One year,Fiber Optic,Yes,Electronic Check,No,No,No,No,No
12.41932486,127.474951,1188.311266,10.39492135,Month-to-month,,No,Electronic Check,No,Yes,No,Yes,No
2.5238884,194.988208,779.392646,10.58093125,Month-to-month,Fiber Optic,Yes,Credit Card (automatic),Yes,No,No,Yes,Yes
9.764790968,169.992756,891.5354705,12.07896744,Month-to-month,Fiber Optic,Yes,Electronic Check,No,Yes,No,No,No
7.629294031,152.488401,940.7924479,10.51343586,Two Year,,Yes,Mailed Check,Yes,Yes,No,Yes,Yes
6.695029374,152.510442,1251.289889,10.94484319,One year,DSL,Yes,Electronic Check,Yes,Yes,No,No,No
19.25835701,152.457857,2623.835938,8.836395031,One year,DSL,Yes,Credit Card (automatic),No,No,Yes,No,No
1.723983897,139.951231,888.9795791,16.63376919,Month-to-month,DSL,No,Bank Transfer(automatic),No,Yes,No,Yes,Yes
3.811416865,129.948316,1023.702263,7.540632126,Two Year,DSL,No,Bank Transfer(automatic),No,Yes,Yes,No,No
1.784103787,159.987503,407.5928812,8.173622417,One year,Fiber Optic,Yes,Mailed Check,Yes,Yes,No,No,No
1.43538042,79.978861,367.3059091,15.17990976,Month-to-month,,Yes,Bank Transfer(automatic),No,No,No,No,No
13.3451101,92.455141,1571.397537,10.24327363,Month-to-month,DSL,Yes,Mailed Check,No,No,No,No,No
9.676963031,204.961033,1340.685724,5.730187669,Two Year,Fiber Optic,No,Credit Card (automatic),Yes,No,No,Yes,No
9.028422616,95.019486,876.3492188,2.516745112,One year,,Yes,Electronic Check,Yes,No,No,No,No
5.441479864,232.637807,1700.52331,12.834729,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,No,Yes,Yes,Yes
3.550421402,169.937833,726.6441549,9.503889638,One year,Fiber Optic,No,Electronic Check,No,No,No,Yes,No
13.14070245,137.469817,1577.015173,13.25666082,Month-to-month,DSL,Yes,Bank Transfer(automatic),No,Yes,No,No,No
19.9235245,172.462354,2113.850791,9.255314336,Two Year,Fiber Optic,No,Bank Transfer(automatic),Yes,No,Yes,No,No
1.374911824,142.500692,747.9301328,8.954899011,Month-to-month,DSL,No,Bank Transfer(automatic),Yes,Yes,No,No,Yes
3.106980528,192.440432,708.8254196,11.81175528,Two Year,Fiber Optic,No,Bank Transfer(automatic),No,No,Yes,No,No
5.550110436,187.656013,894.4102553,2.110606916,Month-to-month,,No,Credit Card (automatic),No,No,Yes,Yes,Yes
